,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
272759,165254.0,2.0259932490307,0.228857176228885,-1.80445146584087,1.2174556094264,0.844777279932864,-0.568239933184647,0.653432965437376,-0.380535454673118,0.0669378841269538,0.207461753464808,-1.10990269884193,0.793455135029137,0.996405787031772,0.24178932904914,-0.58735169368286,-0.56492755543335,-0.40403771968002,-0.579983024739036,-0.0365571527118677,-0.137051091124418,0.009020366879636,0.213722844009318,-0.0095193708469611,0.50267574217949,0.504243856180549,-0.561915502108419,-0.0157583515218753,-0.0492615158241283,29.0,0
97417,66211.0,-1.04316590261686,1.12467897458803,0.739930533016172,-1.20457475373186,0.286159751428985,-0.592043363930529,1.10369674472421,0.194811692667889,-1.01365686198022,-1.22501536198428,-1.23665262230504,0.196981948785127,0.964159805162914,0.37490250321515,0.230377007458397,0.633912786497888,-0.643512468684802,-0.633904179768799,0.156939380413442,0.0619995513837573,-0.366476239296139,-1.41194975276439,-0.0137650710717881,-0.562277315311825,0.316965776228445,0.600192290531333,-0.228997196596331,-0.0193346625126335,76.85,0
116489,74294.0,-0.307364920277933,-0.278477175745976,0.967215659209585,-2.09698686747498,-1.05891829900299,-0.0154776119363182,0.359168904768706,-0.118632181445439,-2.90691476890946,1.16556470262387,1.32619178519944,-0.425356766673671,0.378448081373438,-0.0852896637290341,-0.290506146048662,-0.816690153647049,0.630458338802611,0.0134227421170946,-0.0656714041170123,-0.307288949341083,-0.0417880423454256,0.239309675708314,-0.0804505480754733,0.0061398507233758,0.0041542026738287,-0.184108984166528,-0.0064834203070927,0.0039003089919486,126.39,0
231513,146791.0,1.94819429684603,-0.374011454950554,-0.0767061634071299,0.603816815027826,-0.953770583973322,-0.856720061218493,-0.518491064345809,-0.166420792019466,1.05199610832863,-0.0171199014610967,-0.44144780602457,1.01855952579138,1.05688635817334,-0.407411397643273,0.170843916888613,0.0980046411344606,-0.366122759808302,-0.25989276656211,-0.437770424773455,-0.128242590233863,0.239102756731121,0.952116791344055,0.165746529500191,0.55348823466001,-0.247918236475183,0.580964922847303,-0.0170501374432153,-0.0410488841479191,17.47,0
333,244.0,-1.11894551099344,-0.0713662212566137,2.80776898008454,1.02567540015708,-0.100748062728395,0.508680181025704,0.620313325653011,-0.213137331495511,0.333039387892451,-0.0748991390860651,-0.345926864133284,-0.232475666481606,-0.162169272390009,-0.698455933660834,1.24575545942912,-0.514205881188917,-0.0517244072217432,-0.122802592299117,0.216859008808527,0.101302228241518,-0.0457817087708583,0.455553474506296,0.170942396134793,0.0762110186402846,0.197637238236825,-0.286673840660175,-0.230529528315744,-0.405084167811446,100.37,0
202813,134503.0,-1.66071542248826,2.07670405619935,-0.42030843239042,-1.276201239427,1.14489348137862,-0.539963723532372,1.85320519052521,-1.07239422893217,2.30588886264379,3.92317342282643,1.45132206542906,0.162276835856719,-0.303507346437743,-1.15080856939192,0.120200347281537,-0.868847873626374,-1.36865202096826,0.392479298226337,0.0877502774079374,1.50453400719484,-0.189619160855662,1.38146600874968,-0.169509480839605,0.765015370226737,-0.49252216948327,-0.426688582075395,0.206176517878234,-0.776820996504009,2.7,0
20302,30937.0,0.110872792236076,-2.09339114525883,0.51051229219011,0.463115977266878,-1.31940901814864,0.920416763595466,-0.315480549021501,0.35517368964386,0.690317820168013,-0.397215551559274,1.4626994195611,0.809425994024552,-0.62110487493166,0.163477210523444,0.644545716712167,0.0714476511758616,0.114416648877072,-0.333816528314377,-0.649923059373044,0.875557338111597,0.478860543744454,0.380073937192202,-0.419128512858783,-0.175926034269309,-0.175674279904953,1.09830062446131,-0.106995929033476,0.0853331658342406,515.81,0
181060,124809.0,-0.898545798602642,0.750268344786252,-2.28324497541375,-2.46235275997142,-0.618034104256692,-0.80031031783529,0.0462618742626824,0.382350756464469,-2.86213454436573,1.17147599450768,-1.72638939339963,-1.03127610698349,0.700816341752692,0.699838779722512,-0.446908074154876,-0.920356670289775,0.855680169020026,-0.0066851094594298,0.325057271713401,-0.815694724299015,0.211110607020532,0.846374736933896,0.0810926709726728,0.301331417945566,-0.685214558011758,-0.112516934726716,-0.75140857254757,-0.230238347611567,79.1,0
186292,127039.0,-0.754134366966638,0.680101163182587,2.11745417071947,1.09043285618176,0.234427734474215,0.169336551416063,0.755680281100459,0.0019318220121558,0.313657605001686,-0.27808372129503,-1.39994509443255,-0.348765859678013,-1.13094521696867,-0.357385150037822,-0.630674018231314,-0.992374422843901,0.348636589044907,-0.5675071097585,1.28095161680342,0.262860548897971,-0.594583636233533,-1.32695866256504,-0.0973491323353947,-0.181344545625157,0.352447225615423,-0.802470240017782,0.175331087715886,-0.0780002631800248,38.59,0
242622,151570.0,1.99887742900227,0.544595001215079,-2.30865595987664,0.684067245179236,0.5443828494133,-1.54023059004808,0.278368711587123,-0.273017483713906,0.235392190265714,-1.03177527498548,1.9863413820898,0.511802130007101,-0.0782477152413838,-2.34080835331597,0.3581862427464,0.938363731998451,1.55037938289909,1.72991965325419,-0.444316866891193,-0.142958144392193,0.155799292693462,0.618365107049967,-0.0489893170783003,-0.135776122590826,0.216931089046408,-0.126022950443616,0.0167124664535524,-0.0012955576399588,1.0,0
81460,58936.0,1.16340490780827,0.17943237500873,0.225634954669387,1.09473314561372,-0.19741769073822,-0.516016891358205,0.0941744046669224,-0.0395374560957964,0.137003762148303,-0.0069161023073988,-0.352026818062872,-0.288789101219259,-1.07815199362511,0.632677024100329,1.29009752107451,-0.191541139341128,-0.0863963808516181,-0.467040503843096,-0.728222365479713,-0.204629782916926,0.0545582897902387,0.144324453855816,-0.0735553031990114,0.0584896941967399,0.5718854452464,-0.297215896932336,0.019684757424562,0.0180138208209061,23.5,0
38763,39540.0,0.565169626523557,-1.76310336959521,1.61413145308932,1.43313832790354,-2.13895473167736,0.755612596031172,-1.02212151251827,0.30501521125366,0.50263189873406,0.242874750515297,-0.971168383936177,0.776717249468333,0.0177510879792731,-1.06248490724316,-1.56203735001118,-2.49158632614775,1.08268117549378,0.442667732538088,-1.17528126203365,-0.0338855013684069,-0.256248988192754,-0.398662927422979,-0.148410939403713,0.624342570167738,0.186519716226876,-0.311609525252975,0.0913999954971769,0.0950081713401174,300.0,0
76931,56807.0,-4.44072517805098,1.39687123907638,0.291771010285991,1.22766452312868,-3.88926884817034,2.69380331267743,-3.82553658978383,-3.01124728926698,-1.14903532958892,-0.836451512771588,-0.272217209741725,2.01909777400986,-0.2443850856004,0.885015934263089,-2.01357984193133,-1.78520056448291,2.00320326487652,1.46043306854343,0.0839538673676598,0.499645610010443,-2.92126298430467,0.574010339468315,0.0391740316239709,0.245988565469357,0.123412249026924,-0.109709076165644,0.259600911027989,-0.211336854987612,200.0,0
113420,73059.0,0.862464660644061,-1.01134111768424,0.778240588504736,0.611723395445021,-1.27509731857195,0.149234457027737,-0.656654166096807,0.190056054413865,-0.957504966880842,0.905041287229479,1.30054274121411,0.304967773921939,-0.481488079196981,0.394153629579986,0.711283164638431,-1.14374471151503,-0.205531666503898,1.65007265652731,-1.5839110319405,-0.244377254290805,-0.0530666278823286,-0.0862090720124076,-0.0907538866501402,0.16688771671673,0.166223254259043,-0.315754687432776,0.0437900207848354,0.0553294525852916,186.0,0
126899,78139.0,-5.49825877660587,-1.59708930029753,-0.733992708327846,-1.65247239439161,-2.68996889078675,-1.07588313571654,-0.193739657194267,1.51997157505446,1.33343008118966,-2.07346813658397,-1.01074302961065,1.34970718706658,0.779528218632986,0.63343981062326,0.714825933392575,0.605047406808708,0.157343320644187,0.329845570578988,-0.333808747840231,0.0936265693068389,0.128202875554025,0.207643873397856,-0.899865162938898,0.563713498449508,0.722374127434188,-0.0293615219967371,0.420194495364759,-0.543378971410835,219.5,0
105995,69773.0,-0.560775048692092,0.712141135080256,-0.354626711728093,-1.08020478928853,2.6349919396762,3.20381963181681,0.0772259156878716,0.899066447578947,-0.424176902887371,-0.328739335700781,-0.0001386576994865,-0.330771789189327,-0.0640995250872553,-0.299356753851906,1.11743715989974,0.711621118620701,-0.495014020518428,0.323007900887455,0.302012586572238,0.183851185616616,-0.315086751070151,-0.989713822382652,0.125707752272903,0.931572468388506,0.0246101011888236,0.0824879676251675,0.136813736761866,0.0685775780780815,3.87,0
101948,67990.0,-1.82979873934904,0.262604830792533,-0.179969957399157,-1.54466453918129,3.19149830896615,3.17678854679875,0.858588355235942,0.737115150409903,-0.274783303554265,-0.656191535080168,-0.670041066938715,-0.2048988608196,-0.434850042781606,-0.0016204983420879,-0.854810294142394,0.428468213302369,-1.26661747670416,-0.010757214614357,-1.1479696652099,-0.241930577458979,-0.121313720860189,-0.186402662944166,0.0007380243637269,0.983697765980795,1.23663054226463,-0.565700718467571,-0.725931764490525,-0.350107064765884,51.5,0
123937,77119.0,1.19366530576177,0.34128142902202,0.46036381156066,1.05530710376181,-0.129747581122236,-0.406954835375085,0.0731072669409644,-0.0851346704434208,-0.0478457285193722,-0.0657206166601029,-0.0337474091613739,0.656052306910173,0.676308387367084,0.228181402206247,1.20133409086669,-0.149852600484659,-0.234824128454303,-0.696247721552958,-0.734751629157234,-0.132588551116786,-0.0198924572142726,0.0407928648355761,0.0038980466120463,0.0859049779935525,0.4921991597203,-0.411318510260136,0.0435022672494019,0.0233861668928766,2.49,0
173753,121628.0,0.345932057838127,-0.0242383120145594,-0.249972763833581,-2.12179071915601,0.461025917220234,-0.265106813199238,0.399168362449092,-0.121305054153066,-1.54481749168002,0.33730089331761,0.620181179771062,0.0765645909060453,1.12152942222262,-0.170873929321771,-0.812161743012633,1.2723360923404,-0.488330705043627,-0.567750594255536,0.63251546052684,0.177209368669475,0.557693954790035,1.4890205015682,-0.219030884452571,0.356435216822377,0.0704666503489404,-0.0270192263233652,-0.0078970744867312,-0.0163543589766844,35.85,0
68518,53029.0,0.378609049535018,-1.88341513488556,0.0901784078784213,-0.0049555634148634,-1.32349549750059,-0.0535708029186,-0.0710598783638409,-0.0150188657691505,1.73898930023781,-1.004611480079,-1.46603807138423,-0.232812981210444,-0.864472442356885,0.0717313241393646,1.34657949329832,0.0924580248141867,-0.44598129465077,0.809238568995651,0.410074450569791,0.788317534702767,0.348953217095567,0.140986455350019,-0.62366736262981,-0.427941230299617,0.487944801769974,-0.414146280862657,-0.0119148264728144,0.103968958976238,472.18,0
109391,71362.0,-0.774565236662298,1.23572868633126,1.04544291205107,1.34245254032702,-0.242262340164511,0.0467713858281634,0.322906470698343,0.546788405987729,-0.419210176527557,-0.338650518205209,-0.832355554298213,0.116191535197743,-0.453683238655223,0.405889579263435,0.218649404484013,-1.07681317402381,0.817369626650402,-0.589168815223598,0.715708016102497,0.0459399499126499,0.0150192898057142,0.229353826920604,-0.041570390820287,0.0851306960414641,-0.0695489724532379,-0.220654585537352,0.294501619753509,0.142961835243074,32.37,0
109503,71410.0,-2.04516145141706,-1.2534198950948,2.50661389447289,-1.39702466252031,-0.550114864013743,-1.00904856163446,-1.59701927754679,0.765314939016895,-1.25805291778221,-0.218221952021765,1.20331989231939,0.190025559156687,0.502382031256252,-0.211884781192124,0.014517991634372,2.10283007856408,-0.25835843744936,-0.0649858988962502,-0.204502959390492,0.442722580448272,0.724880145470288,1.29002223167655,-0.323455092406828,0.586361231965214,0.286559373553832,-0.16982690996426,-0.0281978307559713,-0.220812649659755,13.31,0
136230,81606.0,1.50727679343943,-1.02970618398104,0.837137274830412,-1.32097525110683,-1.80555276145687,-0.804532290654477,-1.22966862473374,-0.165145343749843,-1.65866662743259,1.4170008751143,-0.442006420623722,-0.682955196010603,1.00548284668065,-0.582271947060372,0.792716637259593,-0.170873722527494,0.35039654885002,0.253543982156243,-0.443809940157369,-0.302080780744748,-0.0582643281554954,0.278626600969828,-0.0017102421542769,0.388756686810374,0.355916955163203,-0.104114378235808,0.0555488137434635,0.0273769854562412,7.8,0
123974,77134.0,-0.376129087647247,0.35374506984638,1.77052561155121,-0.710890188198429,-0.125542844610098,-0.300316830798911,0.844207718572641,-0.22116469130607,-0.169407021029824,-0.574273670838336,0.0215246713551851,0.191595454869236,0.599934557309479,-0.259370202220287,1.26149602902919,-0.0888282607478291,-0.206067867646716,-0.76390189219885,-0.184267658262882,0.24353530572443,-0.0244593281406941,-0.0036496446033016,0.0930533764627615,0.125867378447497,-0.399027574645162,0.860184276646933,-0.188531015238783,-0.169034075367442,76.76,0
89389,62558.0,0.988953634511091,-0.0492570184494973,0.535914395277219,1.58153528632756,-0.530009832286072,-0.472856619451434,0.133633138808548,-0.0336754695186632,0.336726188615441,-0.141145571276068,-0.162150966416326,0.38947368011516,-0.810368641582946,0.233004247541456,-0.0581342393551782,-0.840647588659175,0.493173663135537,-1.06351749551528,-0.586810355121389,-0.10042059370589,-0.0304846565485266,-0.0452386215387933,-0.0519971757043344,0.614497786304949,0.545800775741022,-0.35138108544991,0.0231671574557996,0.0325786288124422,79.8,0
266543,162374.0,1.91507517108632,-0.263068035356774,-1.7657412406372,0.332473903247235,0.0334089980020911,-0.75407581116916,-0.0817718579502912,0.0068548399616074,1.08717604060738,-0.633967342674911,0.62891392787489,-0.151987477073153,-2.17349670280782,-0.855483856459879,-0.536664361119439,0.309323454243072,0.88371855449076,0.777450297404786,0.466030559085139,-0.219934613199377,-0.209659157886923,-0.550052186799245,0.129844152307442,-0.563734587460394,-0.14778860792344,-0.0800999968294573,-0.0281870588057423,-0.0327566892654815,48.94,0
276760,167284.0,1.5207026772327,-1.78323738693747,0.257992070880568,0.780922198931337,-1.49218537553544,1.22943307552905,-1.45155675709394,0.503535962814793,2.7732346692775,-0.419611541200132,-2.35038494227124,-0.0319930069864774,-1.16524167784011,-1.07999103655605,-1.21664246782031,0.0361550826113213,0.0503772712886719,0.186403111609329,0.289997299884136,0.168722510918653,0.151855732213569,0.449488398690778,-0.0066444360320467,0.337578338127615,-0.445511507507407,0.719071406415751,-0.0076332205252067,-0.0007692244734985,218.0,0
243429,151931.0,-2.34346207349933,-0.601199224083393,2.62990240781367,1.59682349520766,-0.458665396177011,-0.799297708255661,-0.834634282369658,0.661975535995702,-0.151332274272898,-0.645218685319654,-0.175095351681329,1.18416985897683,1.73671438766497,-0.311939690585807,1.02178410284606,0.0634139530350462,-0.0240692439142989,0.539346357765828,-0.145150316601931,0.807323187685107,0.522607757657602,1.00026023911447,-0.0634821502094516,0.973341952905331,0.384300376251844,-0.344366375432458,0.281408671849652,-0.123444311757877,100.0,0
108344,70854.0,-0.322614137202039,1.17396554753239,1.40284040577888,0.804937523654946,0.267109095134564,-0.714708087125687,1.01699052055912,-0.479454509036073,-0.421252287277136,0.205597162118738,-0.375332455229471,-0.0805583748940871,0.263686091705471,0.0122276143688526,1.02497246165016,-0.448308518215979,-0.31939390143061,0.0327051904376896,0.439568291670513,0.0432895329698482,0.142636962072138,0.55701072619081,-0.217712765738044,0.410129586079576,-0.303666466462272,-0.390595543463182,-0.258339752224438,-0.0634621205484789,5.23,0
72885,54897.0,-7.78769634185983,0.486328766201448,-0.893379903067327,1.75840071598958,-1.6686491366194,1.66639830704944,-3.18159644930512,-2.96393446212501,0.807500760677021,1.14568154899585,1.03155214690454,1.46084336081935,-0.431743601634793,0.807451654418913,1.15456050149092,0.11472433136447,0.936282893344473,0.03544455891054,0.176460847096989,-1.36277020324196,0.369319910770614,0.567485890669578,-1.36048988478512,-0.149101753185638,-0.292065885758915,-0.340110287026755,-3.05105573946967,0.0832812311882855,13.0,0
144389,86084.0,-0.556957677032127,2.71971382228136,-2.77367809530537,1.69780606077296,0.103893308788211,-1.23888553981669,-0.968123574138203,-1.95307958103084,-1.23157395803569,-1.86820349721089,2.32018257092435,0.976055066246235,0.162422070054538,-2.42858395231526,0.15134580619994,1.34511849054871,3.08423677911995,1.98497457458328,-0.375788136916981,0.535401706133366,-1.22715279031306,0.40926335581342,0.428955441630726,0.181249369649984,-0.531904756043487,-0.457987508608766,-0.165141400028834,-0.0825066298966136,6.79,0
181232,124883.0,-2.78147081736587,0.184757166793953,2.30717826678445,4.79281003490838,-0.781450681201593,3.51849086897598,-0.525588687867554,-1.37954152732949,0.478786640348379,2.05248362569985,-2.2341304471345,-0.108482277391161,1.08487691578498,-1.94417224526704,-0.747356861611084,-0.192077545289079,0.347082560890687,0.388040332918416,1.74247485261093,-0.485905492704464,1.12734048158511,0.0752116547275993,-1.21431453403615,0.184973486149549,0.127818928090656,0.607026249679861,0.345550207770524,-0.928726201672428,275.81,0
141799,84495.0,1.30419469658542,-0.517971687759538,0.520268080739082,-0.900140267862619,-0.987737702833194,-0.401517424634482,-0.727233766713567,0.134070562192744,2.18669609740579,-1.01879924235652,-1.53422836735712,-0.615186343747589,-1.92626599363882,0.205546437728057,1.55552989452898,-0.103265066911218,-0.333032984362757,0.709768397995236,0.885417832513076,-0.229324604551465,-0.0907059389477622,-0.105395772967755,-0.115569357523856,-0.499880425911885,0.542971343098256,-0.627151092776442,0.0793607794952928,0.022300258000734,1.0,0
223472,143397.0,-1.16700205983374,1.16570014356823,3.19244936762477,4.68622025535951,-0.848641080948058,2.41381157115625,-1.30325141813334,1.20340933353638,-0.725670117422999,1.09088336092904,-0.621654283681348,0.807375130240476,0.822858437929306,-0.997244997569729,-1.83396246285489,-0.0590162631629628,0.46716267060037,0.990959623142334,1.95970134310061,0.257364207101531,0.141042942497987,0.886486556479903,-0.250183385931485,-0.27526352948447,0.248086229141377,0.668772503830391,0.202353467728087,0.0784564200835684,0.0,0
242085,151328.0,2.28872686537141,-1.29619302890621,-1.61744430008497,-1.59217041443509,-0.750227958267541,-0.812012339925042,-0.652544601385562,-0.290871266187341,-1.45550557095132,1.60256359512579,-1.14628623721009,-1.19603390010136,-0.346236675977073,-0.0193760336445168,-0.316371631454944,-0.880832579886809,0.694689268374477,-0.438607619288098,0.0477356200034598,-0.421471775656876,-0.304617313314585,-0.49350792121887,0.25540221178073,0.55643499696681,-0.0851113008781125,-0.261027708927486,-0.0296149121032282,-0.0516267014094717,41.95,0
38460,39398.0,-3.4937199367751,-2.35205213579501,0.724914109497552,0.117268384950782,2.42147502701526,-1.79058156858607,-0.710999240269304,0.741400991749093,-0.966062501793904,-0.848759010754192,0.844695576948094,0.432905207117185,-1.00094667274142,1.26273778530805,-0.0216010346759551,0.367560042954002,-0.268535288927889,-0.350769342747416,-0.386170462641138,0.796635688229878,0.0792337062412312,-1.33676057474096,-0.0005493351477813,-0.326564832845782,0.213445183536929,0.0567840139567359,-0.131405112417291,-0.528264707070743,69.95,0
236561,148865.0,-0.356883122697231,1.37865036705331,-0.359083506778127,0.629591682851022,1.29824188708141,-0.117351886529448,1.29671889239432,-0.0923390156806357,-0.686339400043708,0.479477393000272,-0.00770637020385,0.391162250892212,-0.154894251698202,0.558815787337115,-0.955500604259672,-0.827326993426656,-0.33590146560093,0.342684494238471,1.29237207678523,0.206686110810935,0.0828572346617935,0.628690448846154,-0.375729459878797,-0.785118830075633,0.15098994994918,-0.341592366123829,0.547160032897013,0.286452787497714,8.49,0
90557,63070.0,-1.50253792307584,0.688578213306556,2.62451740319797,3.14708763850638,-0.463613380443351,0.409387290666657,-0.282848032038303,0.381053056891032,-0.642561461754581,0.626918854628149,-0.982396105010086,-0.278273518684114,0.0539531750579966,-0.37216992682078,0.561079041830706,-0.0627227149524627,0.282005688233778,0.198175146307752,1.08139198762615,-0.117769724019892,-0.0792346467233402,0.16628543586359,0.288486450237548,0.392195852323625,0.0976360986247395,0.215058998768384,-0.330233601463292,-0.217723448753825,20.53,0
206262,136141.0,2.01400377279061,-0.377470015600938,-0.293184134391895,0.302526754352604,-0.78217250073733,-0.70977726635149,-0.604031902473775,-0.0825089679567505,1.07726757029126,0.0564540236953243,-0.751418479806666,0.250964887663876,0.155277548112424,-0.0732048157654853,0.923176107843132,0.472407209251609,-0.583100030419307,-0.0316113959880775,-0.448338595546134,-0.204397442227882,0.179510587630537,0.68343481130116,0.20508318029224,0.0391499926086094,-0.364601389199749,0.655548307717225,-0.0313237604068344,-0.0500494196689806,1.0,0
107776,70611.0,-0.27881871791737,2.32406821403187,-2.44782634134221,1.57515268558246,0.285256550476875,-1.77027219662502,0.261679913281808,0.471315344140243,-0.362713899789311,-0.704621525235017,2.29367069242713,-0.0865772904146654,-1.02627981872428,-2.87196426726328,0.436818943843525,1.12511798057603,2.90717250292323,2.06046679778838,-0.225474684817334,0.0070359808223801,-0.0495598171547086,-0.102568677549724,0.199679962171143,0.158956311458757,-0.496559355860659,-0.473800449281064,-0.337317513542802,-0.285776671910248,1.79,0
61008,49608.0,1.12787093519891,0.120144577792428,0.418840413310419,1.2822206073335,-0.148797344885186,0.121052535369037,-0.0832271027595077,0.168839284561807,0.132247960546899,0.0653369629688372,1.0479219160633,0.866056908385222,-0.878822344304886,0.393571513157351,-0.722859917946886,-0.496084914288009,0.0503952466601801,-0.40234402528956,-0.0721746128658206,-0.229019914301286,-0.0597961232147869,0.0043475256550118,-0.0643452487556783,0.0076642533685134,0.611836786514097,-0.326943400595159,0.0324607687361035,0.0037010313064984,5.0,0
230775,146476.0,-1.05735345923942,0.233802911369002,-1.50572305395754,-0.636221913680328,2.10092875027183,4.47257476386649,-0.335967984639396,-0.783893492019678,0.664017262640838,0.237232323602856,-0.466688340853453,0.0900258676711885,-0.0769842312671794,0.0331921072793867,0.577147854702885,0.457527768060246,-1.03776249486139,0.38107299706168,-1.06705055799636,-1.1863986586412,1.81958291747198,0.960039877705335,0.75559791383657,0.686121340386737,-1.85964758874906,-0.879506770650018,0.456982851902873,0.244717338568938,145.0,0
253178,156124.0,2.04129572690347,-0.60364260363786,-1.66883182789586,-1.99407623309491,-0.352492180660149,-1.82532748383425,0.318343723679406,-0.493356198770336,1.95261128587701,-1.25706357805529,-0.489129852751079,0.983338065522868,0.0983167638232448,0.526770143467134,1.3043979833261,-1.07361673746821,-0.169238420021656,-0.350938067796133,1.22420876896628,-0.107792528142464,-0.194582436183678,-0.446249545231252,0.176783177101702,-0.127097381623993,0.0326176182187171,-1.10329555647743,0.0192493905316199,-0.041019276975536,56.86,0
3955,3581.0,-0.54831138096458,0.526842226073905,1.35613397865263,0.931568633137317,0.101507011494712,-0.723566978058423,0.207196627536503,0.151673836688056,-0.390480328376332,0.245621208053839,1.09724890990277,0.069623898026595,-1.15794291464845,0.638274033622752,0.480775471173693,-0.0518452264261818,-0.371647634821256,0.919361208238345,0.470922270997438,0.175895165637345,0.359562711243491,1.0342571728795,-0.0254953467854544,0.535230853547732,-0.499208188532444,-0.271992917749606,0.436480641686586,0.255970407989323,18.57,0
87640,61773.0,1.1221375126766,-1.12024277725861,1.21192939971582,-0.489672952547211,-1.61137926369301,0.270163980953956,-1.28416029786318,0.326275692521697,-0.179881559450867,0.555903085038882,1.34950435867914,0.191954150736211,-0.541329510575574,-0.446797878988667,-0.476054978921743,0.899289703373486,0.608207557755306,-1.23368543002441,0.518084210680128,0.129289777098944,0.243110451793852,0.635288973573185,-0.0207849242896159,0.24350927901237,0.186531094501067,-0.201672921879045,0.0508938616775864,0.0256917659078766,74.0,0
254161,156606.0,-0.722368789114885,-0.357952829023511,1.43954794183222,-1.95166733702287,0.27551713975577,-0.359825188758994,0.588084813399229,-0.0852592149804684,0.457815624333538,-0.945576183375875,0.533352997099789,0.411238298318509,-0.178390570987296,-0.0705735594262155,0.162539955142449,0.532805852657226,-1.08369022780681,0.549945553972642,0.618685728685529,0.323176013411247,-0.0593102319187014,-0.30672567776972,0.135390611997992,-0.49714298935608,-0.454306691814572,0.313490408261176,-0.141755869477958,-0.0921485078717392,100.0,0
180489,124562.0,-0.723401308596083,1.605998318485,-0.781927566691358,-0.724981275921625,0.799227172129504,-0.865363981002791,1.01866610656923,-0.117456763633476,0.595860450523451,0.279650325396123,-0.540981650115405,0.0955684237262483,0.420721700435701,-1.40943281442191,-0.208691019042014,0.219626765824463,0.268160857487995,-0.323769229228546,-0.308920743605433,0.447809754485392,-0.495896088256167,-0.836551706235326,0.0712090785560322,0.560961574530628,-0.283885420756512,0.0714524023614506,0.10043039714607,-0.246595974774117,10.99,0
105684,69645.0,1.29761342250138,0.325651356897403,-0.143618797531042,0.298023986155117,0.312723745695443,-0.0721359400180288,0.0056266862124742,-0.0227767672752344,-0.251480974511065,-0.131837742964884,0.706917513329155,0.906676271978588,1.03596820277973,-0.298342607029958,0.402088948552073,0.982251582253308,-0.719323419031428,0.491311906716911,0.526356336254872,0.0100124058292496,-0.305125113962866,-0.87425403666136,-0.0355195583666607,-0.871839439960214,0.365086477085518,0.147736991208288,-0.0236423734134255,0.0100072849290823,0.89,0
78775,57694.0,0.967017480403334,-0.326149129146667,1.27180116947121,0.722833394948122,-0.395643712666282,1.55313467462147,-0.910404393375413,0.61665551940913,0.803304866278752,-0.449948702803865,0.617078609927232,1.2302617369563,0.489194039776757,-0.380920407081743,1.20162428235325,-1.22580106604545,1.11597172514745,-2.35756683764355,-1.71953361506189,-0.206177902047044,0.0576349001010729,0.532717405354446,0.189690896986141,-0.584466058721276,-0.0856507085036514,0.423144252703894,0.0921103942667998,0.0174513508145784,11.5,0
81008,58756.0,-1.73598648192771,2.02012408197667,1.03785938491591,-0.421577426275198,-0.0098612804922587,-0.797926359441827,1.02898425056786,-0.343005416887885,0.860420485755319,2.12318673711342,2.06329314946647,0.660385311935671,0.19686565229853,-1.21031274648885,0.327573470486643,0.176796095209163,-0.482955727421069,0.0911991792945839,-0.049646820038057,1.06695230560045,-0.545535610728504,-0.558805773865489,-0.0433425150475026,0.468095134048339,0.0190647211097396,-0.0432197751122789,0.0879934241325619,-0.469162389112201,9.87,0
48808,43793.0,-6.32831414599721,-4.37925032423273,1.44554782474208,2.25544200574488,0.671161544351109,-1.1571935697294,0.349801172482648,-1.77046550143274,2.45034136355713,3.21777268534915,0.730731887903635,-0.373919267757816,0.70891306331162,-2.02551436840376,3.16751300777507,0.0586627455728678,-0.78753347896261,0.178314199298264,1.56818624951439,-2.72304055694715,-0.988731564953796,1.36470220694997,-0.0276703633030524,0.936794211610796,-0.441035020661192,0.402835503350259,-2.9162004547224,2.0543343052635,10.0,0
193953,130372.0,2.04869936988758,0.0832340883862385,-1.78189950066701,0.250998350653372,0.559006816652073,-0.434063943446514,0.0583862989669276,-0.0591791772034611,0.291725062939161,-0.200632468859344,0.881976787176139,0.61365889134525,-0.257698685999208,-0.60637321780778,-0.448448339920857,0.591513667659524,0.156565256721398,0.295107032928228,0.429405787552864,-0.156263653210823,-0.331215962192073,-0.896129400746811,0.303228679862207,0.248745265258861,-0.267317836695258,0.169153528763343,-0.0685306658784689,-0.0435928758039765,1.29,0
90965,63253.0,-0.455775558685862,0.94575212340288,-0.556110274045164,0.212865073674929,2.10307146294806,3.7005409507294,-0.448512497266198,1.42534509755694,-0.53330246281972,-0.118620298203262,-0.574012678929437,0.0517154695065175,-0.0353594823319737,0.488500845491809,0.651832276954747,-0.114140564868984,-0.191302514501876,0.282780164360074,1.25402705326592,0.183764944197995,-0.173621711673645,-0.560899843762568,-0.0097621890098243,0.978726634400875,0.0557281842108586,-0.385361200709545,0.209551195192782,0.0194980351100596,8.4,0
174343,121870.0,-5.00104879990998,-5.75812779927056,-0.93745986944801,0.426916918156028,1.39944422602132,-0.0494661628349405,-0.172047150657717,-0.524115025552601,1.30801832614445,1.82886100616831,-0.471973686884245,-0.06930191111851,0.388230955908806,-1.06471495739039,1.36843841904239,-2.32392404051643,0.192121751333923,0.19808801635206,-1.50576319055712,-2.71282389229845,-0.593328822251354,1.61645783978002,2.03817903406538,-1.03505521351008,-1.67839922525253,-0.43563435931863,-2.37682154876144,4.96885033736082,38.5,0
